platform_id;certificate_id;issue_date;certificate_fee;course_name;online_date;certificate_name;certificate_type;course_id;course_info;student_id;student_dob;;;;;;;;;;;;;;;;;;;;
436;141;30/05/2023;250;Data Governance Fundamentals;15/01/2023;Data Professional;professional;;"Prepares students to define standards for data quality and ownership; requires spreadsheet familiarity.";544379;22/06/1998;;;;;;;;;;;;;;;;;;;;
81;552;26/11/2028;120;Process Improvement Techniques;01/10/2022;Excel Professional Certificate;completion;28;"Prepares students to improve processes using structured methods; requires analytical thinking.";325467;28/11/1981;;;;;;;;;;;;;;;;;;;;
295;739;14/09/2024;54,82;Business Communication Skills;05/08/2023;AI Productivity Certificate;completion;;"Prepares students to communicate clearly in professional environments; requires no technical background.";466873;23/06/1948;;;;;;;;;;;;;;;;;;;;
131;60;02/10/2029;693,87;AI Tools for Productivity;25/04/2022;Operations Excellence Certificate;advanced;;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";414610;05/07/1937;;;;;;;;;;;;;;;;;;;;
500;781;15/06/2025;358,93;Machine Learning Basics;23/04/2023;Data Professional;professional;69;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";153311;11/02/1930;;;;;;;;;;;;;;;;;;;;
113;810;28/04/2032;621,58;Customer Experience Analytics;24/02/2023;Industrial IoT Certificate;advanced;172;"Prepares students to analyze customer satisfaction and service metrics; requires communication and spreadsheet skills.";734951;08/05/1985;;;;;;;;;;;;;;;;;;;;
435;265;31/05/2022;67,87;Cloud Computing Basics;03/05/2021;Cybersecurity Awareness Certificate;completion;;"Prepares students to understand cloud service models and deployment basics; requires general IT literacy.";568643;04/03/2006;;;;;;;;;;;;;;;;;;;;
440;711;12/06/2035;450;Data Analysis Fundamentals;19/06/2025;HR Analytics Certificate;specialization;;"Prepares students for entry-level data analysis roles; requires basic spreadsheet knowledge.";314597;10/01/1944;;;;;;;;;;;;;;;;;;;;
41;913;04/12/2023;67,73;Process Improvement Techniques;16/02/2023;Database Foundations Certificate;completion;;"Prepares students to improve processes using structured methods; requires analytical thinking.";103627;06/04/1964;;;;;;;;;;;;;;;;;;;;
395;38;27/03/2023;513,43;HR Analytics;07/04/2022;Power BI Analyst Certificate;professional;12;"Prepares students to analyze workforce and recruitment metrics; requires basic spreadsheet knowledge.";582186;13/11/1992;;;;;;;;;;;;;;;;;;;;
395;38;27/03/2023;875,21;AI Tools for Productivity;07/04/2022;Power BI Analyst Certificate;professional;170;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";234670;13/07/1978;;;;;;;;;;;;;;;;;;;;
20;294;20/08/2025;478,58;Information Security Foundations;15/10/2021;Agile Practitioner Certificate;professional;55;"Prepares students to understand core information security principles; requires no prior security certification.";174979;02/04/1928;;;;;;;;;;;;;;;;;;;;
20;294;20/08/2025;579,27;Cloud Computing Basics;15/10/2021;Agile Practitioner Certificate;professional;95;"Prepares students to understand cloud service models and deployment basics; requires general IT literacy.";938265;16/04/1950;;;;;;;;;;;;;;;;;;;;
321;420;17/01/2024;651,87;Database Design Principles;12/08/2022;Operations Excellence Certificate;advanced;;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";876489;28/07/1949;;;;;;;;;;;;;;;;;;;;
271;444;05/09/2034;120;Customer Experience Analytics;09/07/2025;Cloud Fundamentals Certificate;completion;;"Prepares students to analyze customer satisfaction and service metrics; requires communication and spreadsheet skills.";841904;08/02/1924;;;;;;;;;;;;;;;;;;;;
399;488;01/04/2025;1299,03;Excel for Professionals;07/04/2023;Machine Learning Foundations Certificate;advanced;103;"Prepares students to automate reporting and work with advanced formulas; requires basic Excel skills.";621291;23/04/1946;;;;;;;;;;;;;;;;;;;;
399;488;01/04/2025;853,08;Python for Business Analytics;07/04/2023;Machine Learning Foundations Certificate;advanced;152;"Prepares students to analyze business data with Python; requires familiarity with spreadsheets and basic logic.";264958;25/11/1982;;;;;;;;;;;;;;;;;;;;
420;766;20/02/2028;247,82;Operations Management;08/01/2024;Business Intelligence Specialist;specialization;;"Prepares students to optimize workflows and resources; requires basic business knowledge.";169880;16/05/1988;;;;;;;;;;;;;;;;;;;;
494;999;28/01/2025;71,7;Agile and Scrum Fundamentals;22/01/2024;AI Productivity Certificate;completion;;"Prepares students to work in agile delivery environments; requires no prior agile certification.";724892;04/09/1920;;;;;;;;;;;;;;;;;;;;
223;654;22/12/2033;547,81;Machine Learning Basics;25/10/2025;Agile Practitioner Certificate;professional;;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";943882;05/05/1935;;;;;;;;;;;;;;;;;;;;
167;986;05/09/2026;165,85;Business Intelligence Foundations;21/10/2025;Business Intelligence Specialist;specialization;;"Prepares students to design dashboards and reports; requires basic numerical reasoning.";278344;14/06/1926;;;;;;;;;;;;;;;;;;;;
489;11;04/09/2034;416,31;Project Management Essentials;19/06/2025;HR Analytics Certificate;specialization;;"Prepares students to coordinate projects and teams; requires basic organizational and communication skills.";225728;13/01/1976;;;;;;;;;;;;;;;;;;;;
340;526;30/11/2025;263,22;Risk Management Essentials;21/03/2023;Business Intelligence Specialist;specialization;53;"Prepares students to identify, assess, and report business risks; requires basic business literacy.";363624;15/02/1953;;;;;;;;;;;;;;;;;;;;
53;330;27/05/2022;1400;SQL for Data Management;18/09/2021;Industrial IoT Certificate;advanced;;"Prepares students to query and manage relational databases; requires no prior SQL experience.";920589;22/04/2004;;;;;;;;;;;;;;;;;;;;
12;186;28/09/2027;330,34;Industrial IoT Fundamentals;18/07/2022;Business Intelligence Specialist;specialization;;"Prepares students to understand sensors, connectivity, and monitoring systems; requires basic technical curiosity.";337557;07/11/1934;;;;;;;;;;;;;;;;;;;;
421;493;28/03/2028;30;Python for Business Analytics;30/06/2024;Database Foundations Certificate;completion;32;"Prepares students to analyze business data with Python; requires familiarity with spreadsheets and basic logic.";571868;16/11/2004;;;;;;;;;;;;;;;;;;;;
421;493;01/06/2030;46,29;Business Intelligence Foundations;30/06/2024;Database Foundations Certificate;completion;127;"Prepares students to design dashboards and reports; requires basic numerical reasoning.";663852;18/10/1970;;;;;;;;;;;;;;;;;;;;
149;863;23/04/2023;271,31;Process Improvement Techniques;16/03/2022;Project Management Certificate;professional;;"Prepares students to improve processes using structured methods; requires analytical thinking.";287636;08/12/1958;;;;;;;;;;;;;;;;;;;;
289;613;29/11/2026;46,09;Data Visualization with Power BI;22/11/2022;Database Foundations Certificate;completion;;"Prepares students to build business dashboards in Power BI; requires basic data handling skills.";029908;13/07/1953;;;;;;;;;;;;;;;;;;;;
182;639;07/12/2023;40,93;Risk Management Essentials;02/06/2021;AI Productivity Certificate;completion;;"Prepares students to identify, assess, and report business risks; requires basic business literacy.";869098;23/06/1936;;;;;;;;;;;;;;;;;;;;
309;198;27/08/2028;628,14;Business Intelligence Foundations;14/11/2024;Power BI Analyst Certificate;professional;;"Prepares students to design dashboards and reports; requires basic numerical reasoning.";494892;21/05/1942;;;;;;;;;;;;;;;;;;;;
147;622;16/04/2026;255,15;Data Governance Fundamentals;01/02/2026;Business Analytics Certificate;specialization;;"Prepares students to define standards for data quality and ownership; requires spreadsheet familiarity.";760892;25/09/1993;;;;;;;;;;;;;;;;;;;;
347;819;19/01/2025;93,95;Machine Learning Basics;21/03/2024;AI Productivity Certificate;completion;;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";852873;01/05/1992;;;;;;;;;;;;;;;;;;;;
457;101;15/05/2027;567,38;Supply Chain Analytics;21/01/2025;Data Professional;professional;;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";014049;24/02/1949;;;;;;;;;;;;;;;;;;;;
497;487;02/06/2025;262,01;Operations Management;27/04/2025;Digital Marketing Analyst;specialization;;"Prepares students to optimize workflows and resources; requires basic business knowledge.";112984;15/05/1989;;;;;;;;;;;;;;;;;;;;
155;54;15/11/2022;900;Risk Management Essentials;21/08/2022;Agile Practitioner Certificate;professional;113;"Prepares students to identify, assess, and report business risks; requires basic business literacy.";950185;01/02/1999;;;;;;;;;;;;;;;;;;;;
155;54;15/11/2022;621,64;SQL for Data Management;21/08/2022;Agile Practitioner Certificate;professional;153;"Prepares students to query and manage relational databases; requires no prior SQL experience.";982085;16/05/1948;;;;;;;;;;;;;;;;;;;;
102;522;07/01/2032;277,08;Information Security Foundations;02/06/2025;Business Analytics Certificate;specialization;;"Prepares students to understand core information security principles; requires no prior security certification.";628061;18/08/1976;;;;;;;;;;;;;;;;;;;;
138;392;16/01/2026;53,78;Digital Marketing Analytics;25/10/2024;Excel Professional Certificate;completion;;"Prepares students to measure campaign performance and customer behavior; requires basic marketing concepts.";540205;05/08/1949;;;;;;;;;;;;;;;;;;;;
399;566;05/07/2024;188,84;Excel for Professionals;07/04/2023;Business Intelligence Specialist;specialization;103;"Prepares students to automate reporting and work with advanced formulas; requires basic Excel skills.";372830;26/04/1968;;;;;;;;;;;;;;;;;;;;
399;566;05/07/2024;373,22;Python for Business Analytics;07/04/2023;Business Intelligence Specialist;specialization;152;"Prepares students to analyze business data with Python; requires familiarity with spreadsheets and basic logic.";912797;04/12/1955;;;;;;;;;;;;;;;;;;;;
380;579;23/01/2025;92,97;Operations Management;26/02/2021;AI Productivity Certificate;completion;;"Prepares students to optimize workflows and resources; requires basic business knowledge.";881008;21/01/1992;;;;;;;;;;;;;;;;;;;;
324;133;24/03/2023;120;Business Intelligence Foundations;15/11/2021;Database Foundations Certificate;completion;7;"Prepares students to design dashboards and reports; requires basic numerical reasoning.";616603;06/09/1992;;;;;;;;;;;;;;;;;;;;
324;133;02/07/2022;85,73;Data Governance Fundamentals;15/11/2021;Database Foundations Certificate;completion;180;"Prepares students to define standards for data quality and ownership; requires spreadsheet familiarity.";084870;18/06/1967;;;;;;;;;;;;;;;;;;;;
422;586;12/12/2025;248,37;Statistics for Decision Making;25/02/2021;Business Intelligence Specialist;specialization;;"Prepares students to use descriptive statistics for decision making; requires basic mathematics.";289912;21/12/1931;;;;;;;;;;;;;;;;;;;;
192;689;17/01/2034;687,61;Statistics for Decision Making;02/01/2025;Financial Modeling Certificate;professional;;"Prepares students to use descriptive statistics for decision making; requires basic mathematics.";015798;18/11/1938;;;;;;;;;;;;;;;;;;;;
323;255;08/05/2025;277,1;Cybersecurity Awareness;04/09/2023;Statistics for Business Certificate;specialization;;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";235915;23/03/1928;;;;;;;;;;;;;;;;;;;;
113;521;17/02/2024;778,41;Customer Experience Analytics;24/02/2023;Data Professional;professional;172;"Prepares students to analyze customer satisfaction and service metrics; requires communication and spreadsheet skills.";120552;16/11/1948;;;;;;;;;;;;;;;;;;;;
403;381;15/09/2029;900;Leadership in Digital Teams;13/05/2023;Data Professional;professional;;"Prepares students to manage remote and digital teams effectively; requires workplace experience or interest.";168046;12/09/1933;;;;;;;;;;;;;;;;;;;;
337;543;24/04/2031;542,06;HR Analytics;03/01/2026;Project Management Certificate;professional;;"Prepares students to analyze workforce and recruitment metrics; requires basic spreadsheet knowledge.";109720;11/06/1953;;;;;;;;;;;;;;;;;;;;
209;783;13/10/2025;900;Machine Learning Basics;03/01/2024;Project Management Certificate;professional;;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";354923;19/06/1959;;;;;;;;;;;;;;;;;;;;
100;594;28/12/2026;871,57;Supply Chain Analytics;22/09/2024;Agile Practitioner Certificate;professional;;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";171583;12/05/1951;;;;;;;;;;;;;;;;;;;;
492;740;27/03/2024;905,59;Cloud Computing Basics;16/02/2024;Operations Excellence Certificate;advanced;;"Prepares students to understand cloud service models and deployment basics; requires general IT literacy.";100590;21/12/1956;;;;;;;;;;;;;;;;;;;;
29;456;21/02/2025;91,68;SQL for Data Management;14/10/2023;Web Development Foundations Certificate;completion;;"Prepares students to query and manage relational databases; requires no prior SQL experience.";662998;15/06/1940;;;;;;;;;;;;;;;;;;;;
26;193;02/11/2026;80,68;Excel for Professionals;01/11/2024;Database Foundations Certificate;completion;;"Prepares students to automate reporting and work with advanced formulas; requires basic Excel skills.";457081;26/01/1980;;;;;;;;;;;;;;;;;;;;
